DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityStartTimeZone,ActivityEndDate,ActivityEndTime,ActivityEndTimeZone,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
Ottawa Riverkeeper Riverwatch Data,RW010,"Ottawa River, Hawkesbury, Laurin Island",45.60885,-74.58261,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-06-30,,,,,,,,,"Temperature, air",,,20,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW015,"Ottawa River, Westmeath, Mid-Channel",45.824444,-76.911667,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,"Depth, Secchi disk depth",,,1.7,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW012,"Ottawa River, Lac Rocher Fendu At Owl Rafting Resort, Mid-Channel",45.661882,-76.71162,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,"Temperature, water",,,17,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW009,"Ottawa River, Bristol, Lighthouse Island B",45.507248,-76.480125,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,pH,,,6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW014,"Ottawa River, Rhoddy'S Bay, Mid-Channel",45.503442,-76.465446,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW012,"Ottawa River, Lac Rocher Fendu At Owl Rafting Resort, Mid-Channel",45.661882,-76.71162,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-06-30,,,,,,,,,"Temperature, air",,,20.5,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,Dissolved oxygen (DO),,,8,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW006,"Hawkesbury Creek, South Of Bon Pasteur Bridge",45.60666,-74.61784,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-06-30,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW011,"Ottawa River, Hawkesbury, Mid-Channel",45.613141,-74.5841,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-06-30,,,,,,,,,"Temperature, air",,,19,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW017,"Ottawa River, L'Orignal, Pte. De Laviolette B",45.627398,-74.70536,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,"Depth, Secchi disk depth",,,1.5,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW017,"Ottawa River, L'Orignal, Pte. De Laviolette B",45.627398,-74.70536,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW016,"Ottawa River, Davis Island B",45.987572,-77.287857,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,"Depth, Secchi disk depth",,,1.5,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW016,"Ottawa River, Davis Island B",45.987572,-77.287857,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW016,"Ottawa River, Davis Island B",45.987572,-77.287857,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,pH,,,6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW017,"Ottawa River, L'Orignal, Pte. De Laviolette B",45.627398,-74.70536,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,pH,,,6.5,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW017,"Ottawa River, L'Orignal, Pte. De Laviolette B",45.627398,-74.70536,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,Dissolved oxygen (DO),,,9,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW017,"Ottawa River, L'Orignal, Pte. De Laviolette B",45.627398,-74.70536,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-01,,,,,,,,,"Temperature, air",,,24,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW017,"Ottawa River, L'Orignal, Pte. De Laviolette B",45.627398,-74.70536,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,"Temperature, water",,,19.1,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW016,"Ottawa River, Davis Island B",45.987572,-77.287857,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW016,"Ottawa River, Davis Island B",45.987572,-77.287857,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,Dissolved oxygen (DO),,,9,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW017,"Ottawa River, L'Orignal, Pte. De Laviolette B",45.627398,-74.70536,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW016,"Ottawa River, Davis Island B",45.987572,-77.287857,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-01,,,,,,,,,"Temperature, air",,,20,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW016,"Ottawa River, Davis Island B",45.987572,-77.287857,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-01,,,,,,,,,"Temperature, water",,,16,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-10,,,,,,,,,pH,,,8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-10,,,,,,,,,"Temperature, air",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-10,,,,,,,,,"Temperature, water",,,22.1,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-10,,,,,,,,,"Depth, Secchi disk depth",,,1.3,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-10,,,,,,,,,Dissolved oxygen (DO),,,8,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-10,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-10,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW019,"Ottawa River, Bristol, Lighthouse Island A",45.507008,-76.477219,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-12,,,,,,,,,Dissolved oxygen (DO),,,5,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW019,"Ottawa River, Bristol, Lighthouse Island A",45.507008,-76.477219,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-12,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW019,"Ottawa River, Bristol, Lighthouse Island A",45.507008,-76.477219,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-12,,,,,,,,,pH,,,7,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW019,"Ottawa River, Bristol, Lighthouse Island A",45.507008,-76.477219,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-12,,,,,,,,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW019,"Ottawa River, Bristol, Lighthouse Island A",45.507008,-76.477219,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-12,,,,,,,,,Nitrite,as N,Unfiltered,1,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW019,"Ottawa River, Bristol, Lighthouse Island A",45.507008,-76.477219,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-12,,,,,,,,,"Depth, Secchi disk depth",,,1.5,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW019,"Ottawa River, Bristol, Lighthouse Island A",45.507008,-76.477219,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-12,,,,,,,,,"Temperature, air",,,30,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW020,"Ottawa River, Rockland, Boat Launch",45.557749,-75.299604,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-13,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW020,"Ottawa River, Rockland, Boat Launch",45.557749,-75.299604,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-13,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW020,"Ottawa River, Rockland, Boat Launch",45.557749,-75.299604,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-13,,,,,,,,,"Depth, Secchi disk depth",,,2,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW020,"Ottawa River, Rockland, Boat Launch",45.557749,-75.299604,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-13,,,,,,,,,pH,,,7,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW020,"Ottawa River, Rockland, Boat Launch",45.557749,-75.299604,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-13,,,,,,,,,"Temperature, air",,,29,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW020,"Ottawa River, Rockland, Boat Launch",45.557749,-75.299604,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-13,,,,,,,,,"Temperature, water",,,24,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW020,"Ottawa River, Rockland, Boat Launch",45.557749,-75.299604,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-13,,,,,,,,,Dissolved oxygen (DO),,,8,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW005,"Ottawa River, Petrie Island, Mid-Channel",45.506923,-75.496542,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,pH,,,8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW005,"Ottawa River, Petrie Island, Mid-Channel",45.506923,-75.496542,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Dissolved oxygen (DO),,,10,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,"Temperature, water",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW002,"Bonnechere River, Horton Boat Launch",45.514196,-76.556613,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,"Depth, Secchi disk depth",,,1.25,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW004,"Ottawa River, 21 Km South Of Temiscaming Dams",46.553665,-78.993126,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-19,,,,,,,,,"Temperature, air",,,21,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW004,"Ottawa River, 21 Km South Of Temiscaming Dams",46.553665,-78.993126,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,pH,,,6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW004,"Ottawa River, 21 Km South Of Temiscaming Dams",46.553665,-78.993126,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,"Temperature, water",,,23,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW002,"Bonnechere River, Horton Boat Launch",45.514196,-76.556613,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW005,"Ottawa River, Petrie Island, Mid-Channel",45.506923,-75.496542,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW004,"Ottawa River, 21 Km South Of Temiscaming Dams",46.553665,-78.993126,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Dissolved oxygen (DO),,,8,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW002,"Bonnechere River, Horton Boat Launch",45.514196,-76.556613,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-19,,,,,,,,,"Temperature, air",,,34,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW005,"Ottawa River, Petrie Island, Mid-Channel",45.506923,-75.496542,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,"Depth, Secchi disk depth",,,1.95,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-19,,,,,,,,,"Temperature, air",,,30,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW002,"Bonnechere River, Horton Boat Launch",45.514196,-76.556613,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW004,"Ottawa River, 21 Km South Of Temiscaming Dams",46.553665,-78.993126,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW005,"Ottawa River, Petrie Island, Mid-Channel",45.506923,-75.496542,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,pH,,,6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW002,"Bonnechere River, Horton Boat Launch",45.514196,-76.556613,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,"Temperature, water",,,28,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW005,"Ottawa River, Petrie Island, Mid-Channel",45.506923,-75.496542,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW002,"Bonnechere River, Horton Boat Launch",45.514196,-76.556613,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Dissolved oxygen (DO),,,6,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW002,"Bonnechere River, Horton Boat Launch",45.514196,-76.556613,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,pH,,,8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Dissolved oxygen (DO),,,8,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,"Depth, Secchi disk depth",,,1.69,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW004,"Ottawa River, 21 Km South Of Temiscaming Dams",46.553665,-78.993126,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW007,"Ottawa River, Alymer, Mid-Channel",45.375868,-75.841747,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW004,"Ottawa River, 21 Km South Of Temiscaming Dams",46.553665,-78.993126,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-19,,,,,,,,,"Depth, Secchi disk depth",,,1.5,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW005,"Ottawa River, Petrie Island, Mid-Channel",45.506923,-75.496542,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-19,,,,,,,,,"Temperature, air",,,28,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW021,"Ottawa River, Treadwell, Boat Launch",45.598061,-75.011964,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW021,"Ottawa River, Treadwell, Boat Launch",45.598061,-75.011964,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,pH,,,8,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW021,"Ottawa River, Treadwell, Boat Launch",45.598061,-75.011964,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,"Depth, Secchi disk depth",,,1.7,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW021,"Ottawa River, Treadwell, Boat Launch",45.598061,-75.011964,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-20,,,,,,,,,"Temperature, air",,,26,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,"Temperature, water",,,27,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW009,"Ottawa River, Bristol, Lighthouse Island B",45.507248,-76.480125,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,pH,,,6,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW009,"Ottawa River, Bristol, Lighthouse Island B",45.507248,-76.480125,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,"Depth, Secchi disk depth",,,1.7,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,"Depth, Secchi disk depth",,,1,m,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW009,"Ottawa River, Bristol, Lighthouse Island B",45.507248,-76.480125,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,Dissolved oxygen (DO),,,7,mg/L,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW009,"Ottawa River, Bristol, Lighthouse Island B",45.507248,-76.480125,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,Nitrate,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Ambient Air,2013-07-20,,,,,,,,,"Temperature, air",,,25,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW009,"Ottawa River, Bristol, Lighthouse Island B",45.507248,-76.480125,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,"Temperature, water",,,23,deg C,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,pH,,,7,None,Actual,,,,,,,,,,,,,,
Ottawa Riverkeeper Riverwatch Data,RW018,"Ottawa River, Wendover, Dock",45.574706,-75.12794,WGS84,,,,,River/Stream,Field Msr/Obs,Surface Water,2013-07-20,,,,,,,,,Nitrite,as N,Unfiltered,,,Actual,Below Detection/Quantification Limit,0.5,mg/L,Method Detection Level,,,,,,,,,,
